company_name,company_slug,website,yc_directory_url,all_locations,regions,is_hiring,detected_board_type,trackability,selected_url,evidence
Giveffect,giveffect,http://giveffect.com,https://www.ycombinator.com/companies/giveffect,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.giveffect.com/careers,custom_careers_page
Glimpse,glimpse-2,https://tryglimpse.com/,https://www.ycombinator.com/companies/glimpse-2,"New York, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://www.tryglimpse.com/,jobs.ashbyhq.com
Go1,go1,https://go1.com,https://www.ycombinator.com/companies/go1,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,workday,structured_board,https://www.go1.com/company/careers,workday
GOAT Group,goat-group,https://www.goatgroup.com/,https://www.ycombinator.com/companies/goat-group,"Los Angeles, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.goatgroup.com/open-positions/,custom_careers_page
Godela,godela,http://godela.ai,https://www.ycombinator.com/companies/godela,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://godela.ai/,no_careers_surface_detected
GoGoGrandparent,gogograndparent,https://gogograndparent.com,https://www.ycombinator.com/companies/gogograndparent,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ukg_ultipro,structured_board,https://www.gogograndparent.com/,ukg
Gojiberry AI,gojiberry-ai,https://www.gojiberry.ai,https://www.ycombinator.com/companies/gojiberry-ai,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://gojiberry.ai/,no_careers_surface_detected
Goldbelly,goldbelly,https://www.goldbelly.com/,https://www.ycombinator.com/companies/goldbelly,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,ukg_ultipro,structured_board,https://www.goldbelly.com/collections/gb-100,ukg
GoLinks,golinks,https://www.golinks.io,https://www.ycombinator.com/companies/golinks,"San Francisco, CA, USA; San Jose, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ashby,api_native,https://www.golinks.io/careers.php,jobs.ashbyhq.com
goodfin,goodfin,http://www.goodfin.com,https://www.ycombinator.com/companies/goodfin,"Los Angeles, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.goodfin.com/,no_careers_surface_detected
Gooseworks,gooseworks,https://gooseworks.ai/,https://www.ycombinator.com/companies/gooseworks,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://gooseworks.ai/,no_careers_surface_detected
GovDash,govdash,https://govdash.com/,https://www.ycombinator.com/companies/govdash,"New York City, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.govdash.com/customer-stories,jobs.ashbyhq.com
GovEagle,goveagle,https://www.goveagle.com/,https://www.ycombinator.com/companies/goveagle,"New York, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://www.goveagle.com/,jobs.ashbyhq.com
Govly,govly,https://www.govly.com/,https://www.ycombinator.com/companies/govly,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,rippling,structured_board,https://www.govly.com/careers,ats.rippling.com
Great Question,great-question,https://greatquestion.co,https://www.ycombinator.com/companies/great-question,"Oakland, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ashby,api_native,https://jobs.ashbyhq.com/greatquestion,jobs.ashbyhq.com
Greenboard,greenboard,https://www.greenboard.com,https://www.ycombinator.com/companies/greenboard,"New York, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://www.greenboard.com/careers,jobs.ashbyhq.com
Greptile,greptile,https://www.greptile.com,https://www.ycombinator.com/companies/greptile,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.greptile.com/careers,custom_careers_page
Gridware,gridware,https://www.gridware.io,https://www.ycombinator.com/companies/gridware,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,lever,api_native,https://www.gridware.io/careers,jobs.lever.co
GroundControl,groundcontrol,https://rungroundcontrol.com/,https://www.ycombinator.com/companies/groundcontrol,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,rippling,structured_board,https://gndctl.com/index.html,ats.rippling.com
GrowthBook,growthbook,https://www.growthbook.io,https://www.ycombinator.com/companies/growthbook,"Palo Alto, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,custom_page,https://www.growthbook.io/careers,custom_careers_page
Guac,guac,https://www.guac.com/,https://www.ycombinator.com/companies/guac,"New York, NY, USA",United States of America;America / Canada,true,,unknown,https://www.guac.com/,no_careers_surface_detected
Gusto,gusto,https://gusto.com,https://www.ycombinator.com/companies/gusto,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://gusto.com/about/careers,custom_careers_page
Gym Class,gym-class,https://gymclass.com,https://www.ycombinator.com/companies/gym-class,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,custom_page,https://www.ycombinator.com/companies/gym-class/jobs,custom_careers_page
HackerRank,hackerrank,http://hackerrank.com,https://www.ycombinator.com/companies/hackerrank,"Santa Clara, CA, USA",United States of America;America / Canada,true,ukg_ultipro,structured_board,https://www.hackerrank.com:443/,ukg
Hadrius,hadrius,https://www.hadrius.com,https://www.ycombinator.com/companies/hadrius,"New York, NY, USA",United States of America;America / Canada,true,,custom_page,https://www.hadrius.com/careers,custom_careers_page
Halluminate,halluminate,https://halluminate.ai/,https://www.ycombinator.com/companies/halluminate,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.halluminate.ai/careers,custom_careers_page
Hamming AI,hamming-ai,https://hamming.ai/,https://www.ycombinator.com/companies/hamming-ai,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://hamming.ai/careers,jobs.ashbyhq.com
Hammr,hammr,https://www.hammr.com,https://www.ycombinator.com/companies/hammr,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.hammr.com/,no_careers_surface_detected
Handoff,handoff,https://www.handoff.ai/,https://www.ycombinator.com/companies/handoff,"Austin, TX, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.handoff.ai/careers,custom_careers_page
Hapi,hapi,https://hapi.trade/,https://www.ycombinator.com/companies/hapi,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://hapi.trade/,no_careers_surface_detected
Haplotype Labs,haplotype-labs,https://www.haplotypelabs.com/,https://www.ycombinator.com/companies/haplotype-labs,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.haplotypelabs.com/,no_careers_surface_detected
HappyRobot,happyrobot,https://happyrobot.ai,https://www.ycombinator.com/companies/happyrobot,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://careers.happyrobot.ai/,custom_careers_page
Harper,harper,https://www.harperinsure.com/,https://www.ycombinator.com/companies/harper,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.harperinsure.com/,jobs.ashbyhq.com
Haven,haven-2,https://www.usehaven.ai/,https://www.ycombinator.com/companies/haven-2,"New York City, NY, USA",United States of America;America / Canada,true,,unknown,https://www.usehaven.ai/,no_careers_surface_detected
Haven,haven,http://www.havenservicing.com,https://www.ycombinator.com/companies/haven,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,notion,custom_page,https://havenservicing.com/careers/,notion.site
Haystack,haystack,https://usehaystack.io/,https://www.ycombinator.com/companies/haystack,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.usehaystack.io/,no_careers_surface_detected
Healia,healia,https://www.healiahealth.com/,https://www.ycombinator.com/companies/healia,"Columbus, OH, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.ycombinator.com/companies/healia/jobs,custom_careers_page
Health Harbor,health-harbor,https://healthharbor.co/,https://www.ycombinator.com/companies/health-harbor,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://healthharbor.co/,no_careers_surface_detected
HealthKey,healthkey,https://gethealthkey.com/,https://www.ycombinator.com/companies/healthkey,"Austin, TX, USA",United States of America;America / Canada,true,notion,custom_page,https://careersathealthkey.notion.site/,notion.site
Hedge,hedge,https://www.hedgespecialty.com/,https://www.ycombinator.com/companies/hedge,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.hedgespecialty.com/careers,custom_careers_page
Hedgehog,hedgehog-2,http://hedgehogfoods.com,https://www.ycombinator.com/companies/hedgehog-2,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://hedgehogmushrooms.com/,no_careers_surface_detected
Helium,helium,https://tryhelium.com,https://www.ycombinator.com/companies/helium,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://careers.tryhelium.com:443/,custom_careers_page
Hellometer,hellometer,https://hellometer.io/,https://www.ycombinator.com/companies/hellometer,"Los Angeles, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://hellometer.ai/,no_careers_surface_detected
Hemut,hemut,https://www.hemut.com/,https://www.ycombinator.com/companies/hemut,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://hemut.com/,no_careers_surface_detected
Heron Data,heron-data,https://www.herondata.io,https://www.ycombinator.com/companies/heron-data,"New York, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://www.herondata.io/careers,jobs.ashbyhq.com
"Hestus, Inc.",hestus-inc,https://www.hestus.co,https://www.ycombinator.com/companies/hestus-inc,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.hestus.co/careers,custom_careers_page
Hex Security,hex-security,https://hex.co?utm_source=bookface&utm_medium=referral&utm_campaign=hex-security-profile,https://www.ycombinator.com/companies/hex-security,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://hex.co/?utm_source=bookface&utm_medium=referral&utm_campaign=hex-security-profile,no_careers_surface_detected
hillclimb,hillclimb,https://hillclimb.com,https://www.ycombinator.com/companies/hillclimb,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.hillclimb.com/,no_careers_surface_detected
Hindsight,hindsight,https://www.usehindsight.com/,https://www.ycombinator.com/companies/hindsight,"New York, NY, USA",United States of America;America / Canada,true,,unknown,https://www.usehindsight.com/,no_careers_surface_detected
HiOperator,hioperator,http://www.hioperator.com,https://www.ycombinator.com/companies/hioperator,"San Francisco, CA, USA",United States of America;America / Canada,true,breezy,structured_board,https://www.hioperator.com/,breezy.hr
HockeyStack,hockeystack,https://hockeystack.com,https://www.ycombinator.com/companies/hockeystack,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.hockeystack.com/careers,jobs.ashbyhq.com
HOKALI,hokali,https://www.hokali.com/,https://www.ycombinator.com/companies/hokali,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,workable,api_native,https://www.hokali.com/summer-camps,apply.workable.com
HOMLI,homli,https://thehomli.com,https://www.ycombinator.com/companies/homli,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://thehomli.com/en-es,no_careers_surface_detected
